MAX86176reg0x10,MAX86176reg0x11,MAX86176reg0x12,MAX86176reg0x13,MAX86176reg0x14,MAX86176reg0x18,MAX86176reg0x19,MAX86176reg0x1A,MAX86176reg0x1C,MAX86176reg0x1D,MAX86176reg0x1E,MAX86176reg0x20,MAX86176reg0x21,MAX86176reg0x22,MAX86176reg0x23,MAX86176reg0x24,MAX86176reg0x25,MAX86176reg0x26
0,0,MAX86176reg0xFE,MAX86176reg0xFF,KX122reg0x18,KX122reg0x1B,reg0xFF,LIS2DSreg0x20,LIS2DSreg0x20,accelID,fileParseID,0,0,RTCpreScale,WallClock_B3,WallClock_B2,WallClock_B1,WallClock_B0,UseAcc,WallClock_B5,WallClock_B4,
MAX86176reg0x28,MAX86176reg0x29,MAX86176reg0x2a,MAX86176reg0x2b,MAX86176reg0x2c,MAX86176reg0x2d,MAX86176reg0x2e,0,0,MAX86176reg0x30,MAX86176reg0x31,MAX86176reg0x32,MAX86176reg0x33,MAX86176reg0x34,MAX86176reg0x35,MAX86176reg0x36,0,0,
MAX86176reg0x38,MAX86176reg0x39,MAX86176reg0x3a,MAX86176reg0x3b,MAX86176reg0x3c,MAX86176reg0x3d,MAX86176reg0x3e,0,0,MAX86176reg0x40,MAX86176reg0x41,MAX86176reg0x42,MAX86176reg0x43,MAX86176reg0x44,MAX86176reg0x45,MAX86176reg0x46,0,0,
MAX86176reg0x48,MAX86176reg0x49,MAX86176reg0x4a,MAX86176reg0x4b,MAX86176reg0x4c,MAX86176reg0x4d,MAX86176reg0x4e,0,0,MAX86176reg0x50,MAX86176reg0x51,MAX86176reg0x52,MAX86176reg0x53,MAX86176reg0x54,MAX86176reg0x55,MAX86176reg0x56,0,0,
MAX86176reg0x58,MAX86176reg0x59,MAX86176reg0x5a,MAX86176reg0x5b,MAX86176reg0x5c,MAX86176reg0x5d,MAX86176reg0x5e,0,0,MAX86176reg0x60,MAX86176reg0x61,MAX86176reg0x62,MAX86176reg0x63,MAX86176reg0x64,MAX86176reg0x65,MAX86176reg0x66,0,0,
MAX86176reg0x90,MAX86176reg0x91,MAX86176reg0x92,MAX86176reg0x93,MAX86176reg0x94,MAX86176reg0x95,MAX86176reg0x96,MAX86176reg0x97,MAX86176reg0x98,MAX86176reg0x99,MAX86176reg0x9A,MAX86176reg0x9B,MAX86176reg0x9E,MAX86176reg0xA8,MAX86176reg0xA9,0,0,0,
0x02,0x07,0x04,0x00,0x55,0x80,0x9f,0x3f,0x20,0x01,0x48,0x08,0x18,0x3f,0x50,0x08,0x14,0x00,
0x00,0x00,0x42,0x39,0x25,0x8f,0x02,0x00,0x00,0x00,0x1f,0x15,0x8c,0xc9,0x2f,0x01,0x01,0x92,
0x01,0x01,0x01,0x01,0x01,0x01,0x01,0x00,0x00,0x02,0x1a,0x3f,0x50,0x01,0x28,0x00,0x00,0x00,
0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x1a,0x3f,0x50,0x01,0x28,0x00,0x00,0x00,
0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x1a,0x3f,0x50,0x01,0x28,0x00,0x00,0x00,
0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0xcb,0x02,0x1a,0x3f,0x50,0x01,0x28,0x00,0x02,0x00,
0x02,0x80,0x3f,0x00,0x64,0x82,0x00,0x70,0x80,0x00,0x05,0x05,0x00,0xcf,0x40,0x00,0x00,0x00,
start time, 21.09.2024 13:06:41:71
expected tags,0,0,1,1,2,2,
Timestamp[Day.Month.Year Hour:Minute:Second:Milisecond],sampleNum,tagLEDC1_PD1,tagLEDC1_PD2,tagLEDC2_PD1,tagLEDC2_PD2,tagLEDC3_PD1,tagLEDC3_PD2,LED1_PPG1,LED1_PPG2,LED2_PPG1,LED2_PPG2,LED3_PPG1,LED3_PPG2,ACC_X[mg],ACC_Y[mg],ACC_Z[mg]
21.09.2024 13:07:23:531,4347,0,0,1,11,2,11,82236.000000,112169.000000,124118.000000,524287.000000,113683.000000,524287.000000,-14.000000,-623.000000,780.000000
21.09.2024 13:07:23:541,4348,0,0,1,11,2,11,82235.000000,112168.000000,124118.000000,524287.000000,113680.000000,524287.000000,-13.000000,-623.000000,779.000000
21.09.2024 13:07:23:550,4349,0,0,1,11,2,11,82229.000000,112172.000000,124116.000000,524287.000000,113682.000000,524287.000000,-19.000000,-627.000000,780.000000
21.09.2024 13:07:23:560,4350,0,0,1,11,2,11,82241.000000,112173.000000,124118.000000,524287.000000,113675.000000,524287.000000,-18.000000,-627.000000,785.000000
21.09.2024 13:07:23:570,4351,0,0,1,11,2,11,82237.000000,112172.000000,124115.000000,524287.000000,113671.000000,524287.000000,-18.000000,-627.000000,782.000000
21.09.2024 13:07:23:580,4352,0,0,1,11,2,11,82236.000000,112171.000000,124116.000000,524287.000000,113671.000000,524287.000000,-20.000000,-624.000000,784.000000
21.09.2024 13:07:23:590,4353,0,0,1,11,2,11,82240.000000,112171.000000,124112.000000,524287.000000,113671.000000,524287.000000,-23.000000,-628.000000,784.000000
21.09.2024 13:07:23:599,4354,0,0,1,11,2,11,82232.000000,112180.000000,124117.000000,524287.000000,113668.000000,524287.000000,-16.000000,-624.000000,785.000000
21.09.2024 13:07:23:609,4355,0,0,1,11,2,11,82232.000000,112181.000000,124120.000000,524287.000000,113669.000000,524287.000000,-18.000000,-623.000000,784.000000
21.09.2024 13:07:23:619,4356,0,0,1,11,2,11,82234.000000,112180.000000,124115.000000,524287.000000,113669.000000,524287.000000,-19.000000,-627.000000,784.000000
21.09.2024 13:07:23:629,4357,0,0,1,11,2,11,82243.000000,112189.000000,124118.000000,524287.000000,113664.000000,524287.000000,-17.000000,-627.000000,783.000000
21.09.2024 13:07:23:638,4358,0,0,1,11,2,11,82246.000000,112191.000000,124118.000000,524287.000000,113662.000000,524287.000000,-20.000000,-631.000000,781.000000
21.09.2024 13:07:23:648,4359,0,0,1,11,2,11,82242.000000,112187.000000,124118.000000,524287.000000,113669.000000,524287.000000,-20.000000,-629.000000,786.000000
21.09.2024 13:07:23:658,4360,0,0,1,11,2,11,82239.000000,112185.000000,124119.000000,524287.000000,113664.000000,524287.000000,-16.000000,-625.000000,782.000000
21.09.2024 13:07:23:668,4361,0,0,1,11,2,11,82251.000000,112202.000000,124117.000000,524287.000000,113658.000000,524287.000000,-18.000000,-627.000000,782.000000
21.09.2024 13:07:23:677,4362,0,0,1,11,2,11,82246.000000,112187.000000,124120.000000,524287.000000,113659.000000,524287.000000,-20.000000,-628.000000,788.000000
21.09.2024 13:07:23:687,4363,0,0,1,11,2,11,82241.000000,112183.000000,124115.000000,524287.000000,113657.000000,524287.000000,-18.000000,-627.000000,781.000000
21.09.2024 13:07:23:697,4364,0,0,1,11,2,11,82244.000000,112193.000000,124110.000000,524287.000000,113657.000000,524287.000000,-17.000000,-569.000000,783.000000
21.09.2024 13:07:23:707,4365,0,0,1,11,2,11,82251.000000,112196.000000,124115.000000,524287.000000,113653.000000,524287.000000,-16.000000,-626.000000,786.000000
21.09.2024 13:07:23:716,4366,0,0,1,11,2,11,82259.000000,112213.000000,124117.000000,524287.000000,113654.000000,524287.000000,-14.000000,-621.000000,783.000000
21.09.2024 13:07:23:726,4367,0,0,1,11,2,11,82260.000000,112208.000000,124119.000000,524287.000000,113654.000000,524287.000000,-13.000000,-626.000000,783.000000
21.09.2024 13:07:23:736,4368,0,0,1,11,2,11,82255.000000,112202.000000,124117.000000,524287.000000,113656.000000,524287.000000,-16.000000,-624.000000,783.000000
21.09.2024 13:07:23:746,4369,0,0,1,11,2,11,82263.000000,112206.000000,124119.000000,524287.000000,113653.000000,524287.000000,-18.000000,-628.000000,782.000000
21.09.2024 13:07:23:755,4370,0,0,1,11,2,11,82273.000000,112215.000000,124121.000000,524287.000000,113655.000000,524287.000000,-18.000000,-629.000000,786.000000
21.09.2024 13:07:23:765,4371,0,0,1,11,2,11,82271.000000,112219.000000,124117.000000,524287.000000,113652.000000,524287.000000,-15.000000,-623.000000,779.000000
21.09.2024 13:07:23:775,4372,0,0,1,11,2,11,82270.000000,112220.000000,124116.000000,524287.000000,113646.000000,524287.000000,-18.000000,-624.000000,779.000000
21.09.2024 13:07:23:785,4373,0,0,1,11,2,11,82262.000000,112221.000000,124110.000000,524287.000000,113640.000000,524287.000000,-20.000000,-624.000000,782.000000
21.09.2024 13:07:23:795,4374,0,0,1,11,2,11,82267.000000,112222.000000,124102.000000,524287.000000,113630.000000,524287.000000,-18.000000,-625.000000,783.000000
21.09.2024 13:07:23:804,4375,0,0,1,11,2,11,82258.000000,112222.000000,124096.000000,524287.000000,113624.000000,524287.000000,-12.000000,-622.000000,790.000000
21.09.2024 13:07:23:814,4376,0,0,1,11,2,11,82257.000000,112229.000000,124099.000000,524287.000000,113623.000000,524287.000000,-15.000000,-625.000000,789.000000
21.09.2024 13:07:23:824,4377,0,0,1,11,2,11,82254.000000,112234.000000,124092.000000,524287.000000,113620.000000,524287.000000,-11.000000,-629.000000,785.000000
21.09.2024 13:07:23:834,4378,0,0,1,11,2,11,82253.000000,112247.000000,124093.000000,524287.000000,113616.000000,524287.000000,-13.000000,-625.000000,784.000000
21.09.2024 13:07:23:843,4379,0,0,1,11,2,11,82254.000000,112231.000000,124089.000000,524287.000000,113613.000000,524287.000000,-12.000000,-623.000000,784.000000
21.09.2024 13:07:23:853,4380,0,0,1,11,2,11,82257.000000,112227.000000,124079.000000,524287.000000,113603.000000,524287.000000,-15.000000,-630.000000,786.000000
21.09.2024 13:07:23:863,4381,0,0,1,11,2,11,82238.000000,112216.000000,124068.000000,524287.000000,113591.000000,524287.000000,-16.000000,-630.000000,782.000000
21.09.2024 13:07:23:873,4382,0,0,1,11,2,11,82231.000000,112205.000000,124047.000000,524287.000000,113577.000000,524287.000000,-16.000000,-627.000000,777.000000
21.09.2024 13:07:23:882,4383,0,0,1,11,2,11,82197.000000,112198.000000,124027.000000,524287.000000,113558.000000,524287.000000,-16.000000,-629.000000,784.000000
21.09.2024 13:07:23:892,4384,0,0,1,11,2,11,82190.000000,112188.000000,124016.000000,524287.000000,113548.000000,524287.000000,-20.000000,-630.000000,776.000000
21.09.2024 13:07:23:902,4385,0,0,1,11,2,11,82176.000000,112166.000000,124001.000000,524287.000000,113536.000000,524287.000000,-19.000000,-625.000000,778.000000
21.09.2024 13:07:23:912,4386,0,0,1,11,2,11,82159.000000,112155.000000,123991.000000,524287.000000,113530.000000,524287.000000,-21.000000,-626.000000,782.000000
21.09.2024 13:07:23:921,4387,0,0,1,11,2,11,82154.000000,112145.000000,123982.000000,524287.000000,113523.000000,524287.000000,-23.000000,-628.000000,790.000000
21.09.2024 13:07:23:931,4388,0,0,1,11,2,11,82155.000000,112132.000000,123989.000000,524287.000000,113528.000000,524287.000000,-21.000000,-623.000000,783.000000
21.09.2024 13:07:23:941,4389,0,0,1,11,2,11,82141.000000,112126.000000,123986.000000,524287.000000,113520.000000,524287.000000,-18.000000,-626.000000,786.000000
21.09.2024 13:07:23:951,4390,0,0,1,11,2,11,82150.000000,112128.000000,123990.000000,524287.000000,113520.000000,524287.000000,-18.000000,-625.000000,784.000000
21.09.2024 13:07:23:961,4391,0,0,1,11,2,11,82158.000000,112129.000000,123985.000000,524287.000000,113517.000000,524287.000000,-19.000000,-624.000000,781.000000
21.09.2024 13:07:23:970,4392,0,0,1,11,2,11,82156.000000,112118.000000,123982.000000,524287.000000,113509.000000,524287.000000,-20.000000,-624.000000,778.000000
21.09.2024 13:07:23:980,4393,0,0,1,11,2,11,82133.000000,112105.000000,123984.000000,524287.000000,113506.000000,524287.000000,-14.000000,-627.000000,785.000000
21.09.2024 13:07:23:990,4394,0,0,1,11,2,11,82139.000000,112095.000000,123980.000000,524287.000000,113500.000000,524287.000000,-24.000000,-628.000000,787.000000
21.09.2024 13:07:24:0,4395,0,0,1,11,2,11,82144.000000,112099.000000,123981.000000,524287.000000,113496.000000,524287.000000,-16.000000,-622.000000,782.000000
21.09.2024 13:07:24:9,4396,0,0,1,11,2,11,82146.000000,112108.000000,123983.000000,524287.000000,113495.000000,524287.000000,-17.000000,-621.000000,780.000000
21.09.2024 13:07:24:19,4397,0,0,1,11,2,11,82145.000000,112097.000000,123987.000000,524287.000000,113490.000000,524287.000000,-17.000000,-625.000000,784.000000
21.09.2024 13:07:24:29,4398,0,0,1,11,2,11,82148.000000,112104.000000,123984.000000,524287.000000,113483.000000,524287.000000,-17.000000,-633.000000,778.000000
21.09.2024 13:07:24:39,4399,0,0,1,11,2,11,82147.000000,112095.000000,123980.000000,524287.000000,113483.000000,524287.000000,-24.000000,-626.000000,779.000000
21.09.2024 13:07:24:48,4400,0,0,1,11,2,11,82144.000000,112104.000000,123981.000000,524287.000000,113476.000000,524287.000000,-14.000000,-622.000000,780.000000
21.09.2024 13:07:24:58,4401,0,0,1,11,2,11,82147.000000,112091.000000,123976.000000,524287.000000,113476.000000,524287.000000,-14.000000,-624.000000,785.000000
21.09.2024 13:07:24:68,4402,0,0,1,11,2,11,82131.000000,112096.000000,123970.000000,524287.000000,113465.000000,524287.000000,-18.000000,-622.000000,782.000000
21.09.2024 13:07:24:78,4403,0,0,1,11,2,11,82147.000000,112107.000000,123972.000000,524287.000000,113463.000000,524287.000000,-15.000000,-618.000000,782.000000
21.09.2024 13:07:24:87,4404,0,0,1,11,2,11,82139.000000,112100.000000,123978.000000,524287.000000,113465.000000,524287.000000,-16.000000,-624.000000,790.000000
21.09.2024 13:07:24:97,4405,0,0,1,11,2,11,82155.000000,112103.000000,123982.000000,524287.000000,113462.000000,524287.000000,-18.000000,-623.000000,787.000000
21.09.2024 13:07:24:107,4406,0,0,1,11,2,11,82147.000000,112097.000000,123989.000000,524287.000000,113463.000000,524287.000000,-22.000000,-626.000000,782.000000
21.09.2024 13:07:24:117,4407,0,0,1,11,2,11,82158.000000,112101.000000,123991.000000,524287.000000,113463.000000,524287.000000,-19.000000,-624.000000,786.000000
21.09.2024 13:07:24:126,4408,0,0,1,11,2,11,82157.000000,112104.000000,123985.000000,524287.000000,113463.000000,524287.000000,-22.000000,-625.000000,783.000000
21.09.2024 13:07:24:136,4409,0,0,1,11,2,11,82157.000000,112107.000000,123982.000000,524287.000000,113459.000000,524287.000000,-20.000000,-623.000000,780.000000
21.09.2024 13:07:24:146,4410,0,0,1,11,2,11,82142.000000,112103.000000,123976.000000,524287.000000,113455.000000,524287.000000,-19.000000,-625.000000,783.000000
21.09.2024 13:07:24:156,4411,0,0,1,11,2,11,82152.000000,112104.000000,123976.000000,524287.000000,113455.000000,524287.000000,-21.000000,-626.000000,785.000000
21.09.2024 13:07:24:166,4412,0,0,1,11,2,11,82145.000000,112095.000000,123972.000000,524287.000000,113451.000000,524287.000000,-18.000000,-626.000000,781.000000
21.09.2024 13:07:24:175,4413,0,0,1,11,2,11,82143.000000,112096.000000,123973.000000,524287.000000,113447.000000,524287.000000,-18.000000,-627.000000,788.000000
21.09.2024 13:07:24:185,4414,0,0,1,11,2,11,82145.000000,112091.000000,123969.000000,524287.000000,113443.000000,524287.000000,-15.000000,-625.000000,785.000000
21.09.2024 13:07:24:195,4415,0,0,1,11,2,11,82141.000000,112092.000000,123969.000000,524287.000000,113441.000000,524287.000000,-16.000000,-624.000000,781.000000
21.09.2024 13:07:24:205,4416,0,0,1,11,2,11,82129.000000,112100.000000,123964.000000,524287.000000,113439.000000,524287.000000,-17.000000,-620.000000,777.000000
21.09.2024 13:07:24:214,4417,0,0,1,11,2,11,82124.000000,112094.000000,123962.000000,524287.000000,113435.000000,524287.000000,-19.000000,-627.000000,779.000000
21.09.2024 13:07:24:224,4418,0,0,1,11,2,11,82121.000000,112089.000000,123969.000000,524287.000000,113437.000000,524287.000000,-20.000000,-630.000000,787.000000
21.09.2024 13:07:24:234,4419,0,0,1,11,2,11,82135.000000,112089.000000,123965.000000,524287.000000,113435.000000,524287.000000,-17.000000,-627.000000,786.000000
21.09.2024 13:07:24:244,4420,0,0,1,11,2,11,82139.000000,112106.000000,123969.000000,524287.000000,113429.000000,524287.000000,-18.000000,-623.000000,782.000000
21.09.2024 13:07:24:253,4421,0,0,1,11,2,11,82143.000000,112107.000000,123967.000000,524287.000000,113431.000000,524287.000000,-21.000000,-620.000000,782.000000
21.09.2024 13:07:24:263,4422,0,0,1,11,2,11,82136.000000,112108.000000,123969.000000,524287.000000,113429.000000,524287.000000,-18.000000,-625.000000,780.000000
21.09.2024 13:07:24:273,4423,0,0,1,11,2,11,82136.000000,112106.000000,123968.000000,524287.000000,113426.000000,524287.000000,-19.000000,-619.000000,783.000000
21.09.2024 13:07:24:283,4424,0,0,1,11,2,11,82145.000000,112114.000000,123970.000000,524287.000000,113429.000000,524287.000000,-22.000000,-623.000000,782.000000
21.09.2024 13:07:24:292,4425,0,0,1,11,2,11,82148.000000,112120.000000,123974.000000,524287.000000,113427.000000,524287.000000,-18.000000,-624.000000,784.000000
21.09.2024 13:07:24:302,4426,0,0,1,11,2,11,82143.000000,112122.000000,123973.000000,524287.000000,113427.000000,524287.000000,-18.000000,-624.000000,788.000000
21.09.2024 13:07:24:312,4427,0,0,1,11,2,11,82156.000000,112121.000000,123972.000000,524287.000000,113429.000000,524287.000000,-19.000000,-623.000000,776.000000
21.09.2024 13:07:24:322,4428,0,0,1,11,2,11,82154.000000,112124.000000,123975.000000,524287.000000,113425.000000,524287.000000,-20.000000,-627.000000,785.000000
21.09.2024 13:07:24:332,4429,0,0,1,11,2,11,82151.000000,112122.000000,123973.000000,524287.000000,113423.000000,524287.000000,-19.000000,-619.000000,782.000000
21.09.2024 13:07:24:341,4430,0,0,1,11,2,11,82160.000000,112132.000000,123975.000000,524287.000000,113423.000000,524287.000000,-19.000000,-621.000000,784.000000
21.09.2024 13:07:24:351,4431,0,0,1,11,2,11,82164.000000,112136.000000,123976.000000,524287.000000,113425.000000,524287.000000,-21.000000,-621.000000,784.000000
21.09.2024 13:07:24:361,4432,0,0,1,11,2,11,82155.000000,112132.000000,123980.000000,524287.000000,113429.000000,524287.000000,-14.000000,-625.000000,781.000000
21.09.2024 13:07:24:371,4433,0,0,1,11,2,11,82159.000000,112139.000000,123978.000000,524287.000000,113426.000000,524287.000000,-20.000000,-624.000000,785.000000
21.09.2024 13:07:24:380,4434,0,0,1,11,2,11,82177.000000,112150.000000,123986.000000,524287.000000,113425.000000,524287.000000,-14.000000,-622.000000,783.000000
21.09.2024 13:07:24:390,4435,0,0,1,11,2,11,82172.000000,112152.000000,123991.000000,524287.000000,113432.000000,524287.000000,-20.000000,-687.000000,788.000000
21.09.2024 13:07:24:400,4436,0,0,1,11,2,11,82186.000000,112151.000000,123996.000000,524287.000000,113434.000000,524287.000000,-20.000000,-624.000000,786.000000
21.09.2024 13:07:24:410,4437,0,0,1,11,2,11,82186.000000,112162.000000,123992.000000,524287.000000,113433.000000,524287.000000,-14.000000,-622.000000,785.000000
21.09.2024 13:07:24:419,4438,0,0,1,11,2,11,82192.000000,112168.000000,124003.000000,524287.000000,113436.000000,524287.000000,-21.000000,-622.000000,786.000000
21.09.2024 13:07:24:429,4439,0,0,1,11,2,11,82200.000000,112171.000000,124004.000000,524287.000000,113436.000000,524287.000000,-19.000000,-630.000000,784.000000
21.09.2024 13:07:24:439,4440,0,0,1,11,2,11,82204.000000,112175.000000,124007.000000,524287.000000,113438.000000,524287.000000,-17.000000,-624.000000,787.000000
21.09.2024 13:07:24:449,4441,0,0,1,11,2,11,82205.000000,112178.000000,124005.000000,524287.000000,113439.000000,524287.000000,-20.000000,-627.000000,786.000000
21.09.2024 13:07:24:458,4442,0,0,1,11,2,11,82211.000000,112187.000000,124011.000000,524287.000000,113438.000000,524287.000000,-17.000000,-625.000000,781.000000
21.09.2024 13:07:24:468,4443,0,0,1,11,2,11,82212.000000,112191.000000,124008.000000,524287.000000,113442.000000,524287.000000,-21.000000,-622.000000,780.000000
21.09.2024 13:07:24:478,4444,0,0,1,11,2,11,82222.000000,112194.000000,124007.000000,524287.000000,113440.000000,524287.000000,-22.000000,-624.000000,786.000000
21.09.2024 13:07:24:488,4445,0,0,1,11,2,11,82216.000000,112202.000000,124014.000000,524287.000000,113440.000000,524287.000000,-16.000000,-625.000000,786.000000
21.09.2024 13:07:24:497,4446,0,0,1,11,2,11,82219.000000,112206.000000,124015.000000,524287.000000,113440.000000,524287.000000,-22.000000,-621.000000,789.000000
21.09.2024 13:07:24:507,4447,0,0,1,11,2,11,82222.000000,112213.000000,124006.000000,524287.000000,113440.000000,524287.000000,-16.000000,-620.000000,783.000000
21.09.2024 13:07:24:517,4448,0,0,1,11,2,11,82240.000000,112225.000000,124017.000000,524287.000000,113445.000000,524287.000000,-16.000000,-622.000000,783.000000
21.09.2024 13:07:24:527,4449,0,0,1,11,2,11,82246.000000,112229.000000,124027.000000,524287.000000,113448.000000,524287.000000,-21.000000,-621.000000,785.000000
21.09.2024 13:07:24:537,4450,0,0,1,11,2,11,82248.000000,112235.000000,124029.000000,524287.000000,113454.000000,524287.000000,-18.000000,-622.000000,779.000000
21.09.2024 13:07:24:546,4451,0,0,1,11,2,11,82251.000000,112251.000000,124032.000000,524287.000000,113451.000000,524287.000000,-23.000000,-622.000000,787.000000
21.09.2024 13:07:24:556,4452,0,0,1,11,2,11,82265.000000,112257.000000,124032.000000,524287.000000,113448.000000,524287.000000,-20.000000,-625.000000,785.000000
21.09.2024 13:07:24:566,4453,0,0,1,11,2,11,82268.000000,112266.000000,124033.000000,524287.000000,113445.000000,524287.000000,-23.000000,-622.000000,785.000000
21.09.2024 13:07:24:576,4454,0,0,1,11,2,11,82256.000000,112260.000000,124031.000000,524287.000000,113442.000000,524287.000000,-23.000000,-626.000000,787.000000
21.09.2024 13:07:24:585,4455,0,0,1,11,2,11,82248.000000,112275.000000,124027.000000,524287.000000,113437.000000,524287.000000,-19.000000,-618.000000,789.000000
21.09.2024 13:07:24:595,4456,0,0,1,11,2,11,82267.000000,112278.000000,124022.000000,524287.000000,113439.000000,524287.000000,-19.000000,-625.000000,791.000000
21.09.2024 13:07:24:605,4457,0,0,1,11,2,11,82257.000000,112286.000000,124024.000000,524287.000000,113437.000000,524287.000000,-16.000000,-615.000000,789.000000
21.09.2024 13:07:24:615,4458,0,0,1,11,2,11,82267.000000,112295.000000,124023.000000,524287.000000,113438.000000,524287.000000,-18.000000,-618.000000,786.000000
21.09.2024 13:07:24:624,4459,0,0,1,11,2,11,82263.000000,112297.000000,124014.000000,524287.000000,113436.000000,524287.000000,-12.000000,-618.000000,788.000000
21.09.2024 13:07:24:634,4460,0,0,1,11,2,11,82252.000000,112288.000000,124007.000000,524287.000000,113422.000000,524287.000000,-18.000000,-620.000000,784.000000
21.09.2024 13:07:24:644,4461,0,0,1,11,2,11,82241.000000,112282.000000,123994.000000,524287.000000,113413.000000,524287.000000,-19.000000,-623.000000,781.000000
21.09.2024 13:07:24:654,4462,0,0,1,11,2,11,82243.000000,112271.000000,123977.000000,524287.000000,113400.000000,524287.000000,-17.000000,-624.000000,782.000000
21.09.2024 13:07:24:663,4463,0,0,1,11,2,11,82214.000000,112257.000000,123964.000000,524287.000000,113390.000000,524287.000000,-21.000000,-629.000000,782.000000
21.09.2024 13:07:24:673,4464,0,0,1,11,2,11,82199.000000,112246.000000,123942.000000,524287.000000,113377.000000,524287.000000,-25.000000,-623.000000,780.000000
21.09.2024 13:07:24:683,4465,0,0,1,11,2,11,82184.000000,112238.000000,123937.000000,524287.000000,113373.000000,524287.000000,-23.000000,-622.000000,784.000000
21.09.2024 13:07:24:693,4466,0,0,1,11,2,11,82173.000000,112228.000000,123930.000000,524287.000000,113365.000000,524287.000000,-22.000000,-623.000000,786.000000
21.09.2024 13:07:24:703,4467,0,0,1,11,2,11,82165.000000,112220.000000,123923.000000,524287.000000,113363.000000,524287.000000,-22.000000,-621.000000,782.000000
21.09.2024 13:07:24:712,4468,0,0,1,11,2,11,82154.000000,112212.000000,123918.000000,524287.000000,113362.000000,524287.000000,-20.000000,-618.000000,785.000000
21.09.2024 13:07:24:722,4469,0,0,1,11,2,11,82149.000000,112213.000000,123926.000000,524287.000000,113359.000000,524287.000000,-15.000000,-624.000000,787.000000
21.09.2024 13:07:24:732,4470,0,0,1,11,2,11,82154.000000,112209.000000,123926.000000,524287.000000,113362.000000,524287.000000,-21.000000,-624.000000,788.000000
21.09.2024 13:07:24:742,4471,0,0,1,11,2,11,82161.000000,112205.000000,123919.000000,524287.000000,113358.000000,524287.000000,-17.000000,-622.000000,782.000000
21.09.2024 13:07:24:751,4472,0,0,1,11,2,11,82156.000000,112207.000000,123930.000000,524287.000000,113361.000000,524287.000000,-18.000000,-622.000000,783.000000
21.09.2024 13:07:24:761,4473,0,0,1,11,2,11,82157.000000,112208.000000,123926.000000,524287.000000,113354.000000,524287.000000,-17.000000,-623.000000,787.000000
21.09.2024 13:07:24:771,4474,0,0,1,11,2,11,82165.000000,112204.000000,123927.000000,524287.000000,113348.000000,524287.000000,-19.000000,-619.000000,787.000000
21.09.2024 13:07:24:781,4475,0,0,1,11,2,11,82165.000000,112202.000000,123926.000000,524287.000000,113348.000000,524287.000000,-14.000000,-618.000000,789.000000
21.09.2024 13:07:24:790,4476,0,0,1,11,2,11,82174.000000,112207.000000,123928.000000,524287.000000,113345.000000,524287.000000,-17.000000,-626.000000,791.000000
21.09.2024 13:07:24:800,4477,0,0,1,11,2,11,82166.000000,112202.000000,123932.000000,524287.000000,113345.000000,524287.000000,-17.000000,-620.000000,787.000000
21.09.2024 13:07:24:810,4478,0,0,1,11,2,11,82176.000000,112211.000000,123933.000000,524287.000000,113341.000000,524287.000000,-21.000000,-617.000000,786.000000
21.09.2024 13:07:24:820,4479,0,0,1,11,2,11,82179.000000,112212.000000,123936.000000,524287.000000,113349.000000,524287.000000,-19.000000,-625.000000,787.000000
21.09.2024 13:07:24:829,4480,0,0,1,11,2,11,82190.000000,112214.000000,123938.000000,524287.000000,113342.000000,524287.000000,-26.000000,-620.000000,784.000000
21.09.2024 13:07:24:839,4481,0,0,1,11,2,11,82179.000000,112208.000000,123936.000000,524287.000000,113341.000000,524287.000000,-17.000000,-623.000000,784.000000
21.09.2024 13:07:24:849,4482,0,0,1,11,2,11,82174.000000,112212.000000,123936.000000,524287.000000,113337.000000,524287.000000,-22.000000,-625.000000,782.000000
21.09.2024 13:07:24:859,4483,0,0,1,11,2,11,82189.000000,112221.000000,123938.000000,524287.000000,113339.000000,524287.000000,-18.000000,-624.000000,786.000000
21.09.2024 13:07:24:868,4484,0,0,1,11,2,11,82188.000000,112226.000000,123944.000000,524287.000000,113341.000000,524287.000000,-21.000000,-618.000000,789.000000
21.09.2024 13:07:24:878,4485,0,0,1,11,2,11,82196.000000,112225.000000,123939.000000,524287.000000,113338.000000,524287.000000,-15.000000,-620.000000,786.000000
21.09.2024 13:07:24:888,4486,0,0,1,11,2,11,82198.000000,112235.000000,123947.000000,524287.000000,113341.000000,524287.000000,-19.000000,-616.000000,787.000000
21.09.2024 13:07:24:898,4487,0,0,1,11,2,11,82213.000000,112244.000000,123953.000000,524287.000000,113342.000000,524287.000000,-21.000000,-619.000000,786.000000
21.09.2024 13:07:24:908,4488,0,0,1,11,2,11,82216.000000,112246.000000,123957.000000,524287.000000,113343.000000,524287.000000,-22.000000,-620.000000,789.000000
21.09.2024 13:07:24:917,4489,0,0,1,11,2,11,82211.000000,112251.000000,123958.000000,524287.000000,113343.000000,524287.000000,-22.000000,-624.000000,786.000000
21.09.2024 13:07:24:927,4490,0,0,1,11,2,11,82218.000000,112250.000000,123959.000000,524287.000000,113348.000000,524287.000000,-20.000000,-625.000000,785.000000
